ASSESSMENT_YEAR,COUNTY_NUMBER,PARCEL_NUMBER,DWELLING_NUMBER,OCCUPANCY_CODE,STORY_CONFIGURATION_CODE,STORY_HEIGHT,PREDOMINANT_ROOFING_MATERIAL,HEATING_SYSTEM_CODE,CENTRAL_AIR_CONDITIONING,NUMBER_OF_FINISHED_ROOMS,ATTIC_CODE,ATTIC_BASE_AREA,ATTIC_FINISHED_LIVING_AREA,BASEMENT_CODE,BASEMENT_BASE_AREA,BASEMENT_FINISHED_LIVING_AREA,CRAWL_SPACE_CODE,CRAWL_SPACE_BASE_AREA,FLOORS_TOTAL_BASE_AREA,FLOORS_TOTAL_FINISHED_LIV_AREA,TOTAL_BASE_VALUE,ROW_TYPE_ADJUSTMENT,UNFINISHED_INTERIOR_VALUE_ADJ,EXTRA_LIVING_UNITS_VALUE_ADJ,REC_ROOM_VALUE_ADJ,LOFT_VALUE_ADJ,FIREPLACE_VALUE_ADJ,NO_HEATING_VALUE_ADJ,AIR_CONDITIONING_VALUE_ADJ,NO_ELECTRICAL_VALUE_ADJ,PLUMBING_VALUE_ADJ,GARAGE_VALUE_ADJ,EXTERIOR_FEATURES_VALUE_ADJ,TOTAL_BEDROOMS,NUMBER_OF_FAMILY_ROOMS,NUMBER_OF_DINING_ROOMS,NUMBER_OF_FULL_BATHS,NUMBER_OF_HALF_BATHS,TOTAL_PLUMBING_FIXTURES,MASONRY_FIREPLACE_STACKS,MASONRY_FIREPLACE_OPENINGS,STEEL_FIREPLACE_STACKS,STEEL_FIREPLACE_OPENINGS,INTEGRAL_GARAGE,ATTACHED_GARAGE,ATTACHED_CARPORT,BASEMENT_GARAGE,GARAGE_CAPACITY_CARS,GARAGE_SQFT,IMPROVEMENT_INSTANCE_NUMBER,DWELLING_INSTANCE_NUMBER
2022,89,891631340409000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,1405,1405,1405,114700,0,0,0,0,0,4500,0,3500,0,1600.0,,5300,2,0,1,1,1,7,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891631340410000030,,1,1,1.0,1,1,Y,4,0,0,0,0,0,0,0,0,672,672,60700,0,0,0,0,0,0,0,3600,0,,,4800,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631340411000030,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,0,0,1152,1152,87400,0,0,0,0,0,0,0,3200,0,,,3400,3,1,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631340412000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,0,0,925,925,75900,0,0,0,0,0,0,0,3400,0,,,5800,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410201000030,,1,1,1.0,1,1,Y,6,1,864,0,4,864,0,0,0,864,864,103400,0,0,0,0,0,0,0,4000,0,,,6700,3,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410202000030,,1,1,1.0,1,1,N,5,1,752,0,4,780,0,0,0,780,780,95300,0,0,0,0,0,0,0,0,0,,,7600,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410203000030,,1,1,1.0,1,1,N,5,0,0,0,2,608,0,2,598,1206,1206,115200,0,0,0,0,0,0,0,0,0,,,6800,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410204000030,,1,1,1.0,1,1,Y,7,4,728,728,2,728,0,1,168,1344,1344,135800,0,0,0,0,0,4500,0,3800,0,,4100.0,5300,3,1,1,1,0,5,1,1,0,0,N,N,Y,N,1,266,1,1
2022,89,891631410205000030,,1,1,2.0,1,1,Y,8,1,406,0,2,536,0,2,742,1814,1814,149900,0,0,0,0,0,0,0,4200,0,2400.0,,10100,2,1,1,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410207000030,,1,1,1.0,1,1,Y,7,0,0,0,1,287,0,3,730,1591,1591,124600,0,0,0,0,0,0,0,3500,0,1600.0,,7500,3,1,1,1,1,7,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410208000030,,1,1,1.0,1,1,Y,5,0,0,0,3,832,0,1,140,972,972,105700,0,0,0,0,0,0,0,2900,0,,,10400,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410209000030,,1,1,1.0,1,1,Y,5,0,0,0,1,214,0,3,640,854,854,90900,0,0,0,0,0,0,0,3400,0,,,14800,2,1,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410210000030,,1,1,1.0,1,1,Y,5,1,672,0,4,672,0,0,0,872,872,100200,0,0,0,0,0,0,0,3600,0,,8700.0,5500,2,0,1,1,0,5,0,0,0,0,N,Y,N,N,1,200,1,1
2022,89,891631410211000030,,1,1,1.0,1,1,Y,5,0,0,0,2,585,0,2,585,1170,1170,113500,0,0,0,0,0,0,0,3200,0,,,13600,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410212000030,,1,1,1.0,1,1,N,5,0,0,0,4,1188,0,0,0,1208,1208,119600,0,0,0,0,0,0,0,0,0,,,6700,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410213000030,,1,1,1.0,1,1,Y,6,0,0,0,4,1112,800,0,0,1112,1112,138200,0,0,0,0,0,0,0,3100,0,4000.0,,10000,3,0,1,2,1,10,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410301000030,,1,1,1.0,1,1,N,3,0,0,0,0,0,0,4,720,720,720,68800,0,0,0,0,0,0,0,0,0,,,3100,1,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410302000030,,1,1,1.0,1,1,Y,5,0,0,0,3,672,0,1,168,840,840,95900,0,0,0,0,0,4500,0,3900,0,,18600.0,5800,2,0,1,1,0,5,1,1,0,0,N,Y,N,N,3,624,1,1
2022,89,891631410303000030,,1,1,1.0,1,1,Y,4,0,0,0,4,916,0,0,0,916,916,101300,0,0,0,0,0,0,0,3400,0,,,9300,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410304000030,,1,1,1.0,1,1,Y,4,0,0,0,4,720,0,0,0,720,720,86000,0,0,0,0,0,0,0,3600,0,,,10900,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410305000030,,1,1,1.0,1,1,Y,6,0,0,0,4,777,0,0,0,1353,1353,112100,0,0,0,0,0,0,0,4500,0,,,4900,3,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410306000030,,1,1,1.0,1,1,Y,5,0,0,0,3,728,0,1,260,988,988,106200,0,0,0,0,0,0,0,2900,0,,,8600,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410307000030,,1,1,1.0,1,1,Y,6,4,676,507,2,676,0,2,462,1138,1138,124900,0,0,0,0,0,0,0,3500,0,,,10100,3,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410308000030,,1,1,1.0,1,1,Y,5,4,780,780,4,780,0,0,0,780,780,104600,0,0,0,0,0,0,0,3900,0,,,4600,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410309000030,,1,1,1.0,1,1,Y,5,4,762,702,4,702,0,1,60,762,762,103900,0,0,0,0,0,0,0,3900,0,2400.0,,4600,3,0,0,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410310000030,,1,1,1.0,1,1,Y,5,4,780,780,4,780,0,0,0,780,780,104600,0,0,0,0,0,0,0,4400,0,2400.0,,4800,3,0,1,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410311000030,,1,1,1.0,1,1,Y,6,1,991,0,4,991,0,0,0,1027,1027,114600,0,0,0,0,0,0,0,2900,0,,,6800,2,1,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410312000030,,1,1,1.0,1,1,Y,5,1,960,0,4,960,0,0,0,1000,1000,112600,0,0,0,0,0,4500,0,2900,0,,,6700,2,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891631410313000030,,1,1,1.0,1,1,Y,5,0,0,0,4,1152,0,0,0,1152,1152,116500,0,0,0,0,0,4500,0,3200,0,,18600.0,6400,2,0,1,1,0,5,1,1,0,0,N,Y,N,N,3,600,1,1
2022,89,891631410314000030,,1,1,1.0,1,1,Y,6,0,0,0,1,231,0,2,693,1820,1820,139300,0,0,0,0,0,0,0,3500,0,1600.0,20700.0,3900,3,1,0,1,1,7,0,0,0,0,N,Y,N,N,4,704,1,1
2022,89,891631410315000030,,1,1,1.0,1,1,N,6,4,990,990,4,990,0,0,0,990,990,124000,0,0,0,0,0,0,0,0,0,,,11900,3,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410316000030,,1,1,1.0,1,1,N,5,4,672,672,4,672,0,0,0,680,680,95900,0,0,0,0,0,0,0,0,0,1600.0,9900.0,0,3,0,0,1,1,7,0,0,0,0,N,Y,N,N,1,240,1,1
2022,89,891631410317000030,,1,1,2.0,1,1,Y,8,0,0,0,2,468,0,2,757,1980,1980,148200,0,0,0,0,0,0,0,4500,0,4000.0,,4900,4,0,1,2,0,10,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410318000030,,1,1,2.0,3,1,Y,7,0,0,0,1,342,0,3,706,1412,1412,126600,0,0,0,0,0,0,0,3600,0,,,7600,3,1,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410319000030,,1,1,1.0,1,1,Y,5,0,0,0,4,1072,0,0,0,1072,1072,120100,0,0,0,0,0,4500,0,3100,0,1600.0,8800.0,3200,2,0,1,1,1,7,1,1,0,0,N,Y,N,N,1,220,1,1
2022,89,891631410320000030,,1,1,2.0,1,1,Y,7,0,0,0,3,658,0,1,294,1540,1540,132700,0,0,0,0,0,0,0,3900,0,,,12800,3,1,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410321000030,,1,1,1.0,1,1,Y,9,0,0,0,2,624,0,2,616,1864,1864,141800,0,0,0,0,0,4500,0,3800,0,2400.0,11500.0,7400,2,1,1,2,0,8,1,1,0,0,N,Y,N,N,2,320,1,1
2022,89,891631410322000030,,1,1,1.0,1,1,Y,7,4,644,644,1,322,0,3,562,884,884,106600,0,0,0,0,0,0,0,3800,0,,,4100,3,1,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410402000030,,1,1,1.0,1,1,Y,7,0,0,0,3,768,0,1,336,1894,1894,146000,0,0,0,0,0,0,0,3900,0,2400.0,,14200,3,1,1,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410404000030,,1,1,1.0,1,1,Y,5,0,0,0,4,720,0,0,0,720,720,86000,0,0,0,0,0,0,0,3600,0,,9900.0,1100,2,0,1,1,0,5,0,0,0,0,N,Y,N,N,1,260,1,1
2022,89,891631410405000030,,1,1,1.0,1,1,Y,4,0,0,0,4,720,0,0,0,720,720,86000,0,0,0,0,0,0,0,3600,0,,,2200,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410406000030,,1,1,1.0,1,1,Y,4,0,0,0,4,744,0,0,0,744,744,87900,0,0,0,0,0,0,0,3600,0,,,2700,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410407000030,,1,1,1.0,1,1,Y,4,0,0,0,2,720,0,2,720,1440,1440,127500,0,0,0,0,0,0,0,3500,0,,,10500,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410408000030,,1,1,1.0,1,1,N,4,0,0,0,4,720,0,0,0,720,720,86000,0,0,0,0,0,0,0,0,0,,,300,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410409000030,,1,1,1.0,1,1,Y,4,0,0,0,4,720,0,0,0,720,720,86000,0,0,0,0,0,0,0,3600,0,,,700,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410410000030,,1,1,1.0,1,1,Y,5,4,720,360,3,720,0,1,252,1068,1068,121100,0,0,0,0,0,0,0,3100,0,,,6700,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410411000030,,1,1,1.0,1,1,Y,5,0,0,0,3,720,0,0,0,880,880,95200,0,0,0,0,0,0,0,3400,0,,18600.0,8100,2,0,1,1,0,5,0,0,0,0,N,Y,N,N,3,624,1,1
2022,89,891631410412000030,,1,1,1.0,1,1,Y,4,1,720,0,3,720,0,1,120,840,840,101800,0,0,0,0,0,0,0,3900,0,,,4300,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410413000030,,1,1,1.0,1,1,Y,4,0,0,0,4,720,0,0,0,720,720,86000,0,0,0,0,0,0,0,3600,0,,,5600,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410414000030,,1,1,1.0,1,1,Y,4,0,0,0,3,720,0,1,130,850,850,96300,0,0,0,0,0,0,0,3400,0,,,2900,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410415000030,,1,1,1.0,1,4,Y,5,0,0,0,4,720,0,0,0,720,720,86000,0,0,0,0,0,0,0,3600,0,,,7900,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410416000030,,1,1,1.0,1,1,Y,4,0,0,0,4,720,0,0,0,720,720,86000,0,0,0,0,0,0,0,3600,0,,,7000,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410417000030,,1,1,1.0,1,1,Y,4,0,0,0,4,720,0,0,0,720,720,86000,0,0,0,0,0,0,0,3600,0,,,4000,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410418000030,,1,1,1.0,1,1,Y,6,0,0,0,3,720,0,0,0,1104,1104,107500,0,0,0,0,0,0,0,3100,0,,,7200,2,1,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410419000030,,1,1,2.0,1,1,Y,4,4,528,360,0,0,0,0,0,1680,1680,124000,0,0,0,0,0,0,0,4400,0,,,5800,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410501000030,,1,1,1.0,1,1,Y,5,0,0,0,4,720,0,0,0,720,720,86000,0,0,0,0,0,0,0,3600,0,,,3800,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410502000030,,1,1,1.0,1,1,Y,6,4,720,720,2,540,0,2,600,1140,1140,126200,0,0,0,0,0,0,0,3600,0,800.0,,5300,3,0,1,1,0,6,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410503000030,,1,1,1.0,1,1,N,5,4,720,720,3,720,0,1,360,1080,1080,124400,0,0,0,0,0,4700,0,0,0,,,9100,2,0,1,1,0,5,0,0,1,1,N,N,N,N,0,0,1,1
2022,89,891631410504000030,,1,1,1.0,1,1,Y,5,4,720,720,2,720,0,2,600,1320,1320,136900,0,0,0,0,0,0,0,3800,0,,,7300,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410505000030,,1,1,1.0,1,1,Y,5,0,0,0,2,720,0,2,600,1320,1320,122700,0,0,0,0,0,0,0,3300,0,,,10300,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410506000030,,1,1,1.0,1,1,N,4,4,720,360,4,720,0,0,0,720,720,96000,0,0,0,0,0,0,0,0,0,,,1200,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410507000030,,1,1,1.0,1,1,N,4,0,0,0,4,720,0,0,0,720,720,86000,0,0,0,0,0,0,0,0,0,,,700,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410508000030,,1,1,1.0,1,1,N,4,4,720,720,4,720,0,0,0,720,720,100200,0,0,0,0,0,0,0,0,0,,,5400,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410509000030,,1,1,1.0,1,4,Y,5,4,720,180,4,720,0,0,0,720,720,94200,0,0,0,0,0,0,0,3800,0,,,5900,3,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410510000030,,1,1,1.0,1,1,Y,6,0,0,0,2,720,0,2,540,1260,1260,119200,0,0,0,0,0,4500,0,3300,0,2400.0,,13800,2,1,1,2,0,8,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891631410511000030,,1,1,1.0,1,1,N,4,0,0,0,4,720,0,0,0,720,720,86000,0,0,0,0,0,0,0,0,0,,,3300,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410512000030,,1,1,1.0,1,1,Y,4,4,720,360,4,720,0,0,0,720,720,96000,0,0,0,7100,0,0,0,3900,0,,,3500,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410513000030,,1,1,1.0,1,1,Y,5,4,1128,540,3,720,0,1,360,1080,1080,123900,0,0,0,0,0,0,0,3500,0,1600.0,13400.0,4300,3,0,0,1,1,7,0,0,0,0,N,Y,N,N,2,408,1,1
2022,89,891631410514000030,,1,1,1.0,1,1,Y,5,0,0,0,3,720,0,1,420,1140,1140,113900,0,0,0,0,0,0,0,3100,0,,13400.0,11600,2,0,1,1,0,5,0,0,0,0,N,Y,N,N,2,384,1,1
2022,89,891631410515000030,,1,1,1.0,1,1,Y,4,0,0,0,4,720,0,0,0,720,720,86000,0,0,0,0,0,0,0,3600,0,,3600.0,5000,2,0,0,1,0,5,0,0,0,0,N,N,Y,N,1,288,1,1
2022,89,891631410516000030,,1,1,1.0,1,1,Y,4,4,720,720,4,720,0,0,0,720,720,100200,0,0,0,3900,0,0,0,3900,0,,,3300,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410517000030,,1,1,2.0,1,1,Y,6,0,0,0,3,530,0,1,284,1628,1628,127900,0,0,0,0,0,0,0,5200,0,,,19000,3,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410519000030,,1,1,2.0,1,1,N,8,0,0,0,2,820,0,2,771,2411,2411,170900,0,0,0,0,0,0,0,0,0,,4100.0,11600,3,1,1,1,0,5,0,0,0,0,N,N,Y,N,2,360,1,1
2022,89,891631410520000030,,1,1,1.0,1,1,Y,6,4,768,768,3,768,0,1,370,1138,1138,129300,0,0,0,0,0,0,0,3600,0,1600.0,,6400,3,0,1,1,1,7,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410521000030,,1,1,1.0,1,1,Y,5,4,720,720,4,720,0,0,0,720,720,100200,0,0,0,4900,0,0,0,4100,0,1600.0,,7600,2,0,1,1,1,7,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410522000030,,1,1,1.0,1,1,Y,6,4,775,775,4,775,0,0,0,775,775,104600,0,0,0,0,0,0,0,4400,0,,,8500,3,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410523000030,,1,1,1.0,1,1,Y,6,4,720,720,2,720,0,2,480,1200,1200,130600,0,0,0,8200,0,0,0,3700,0,1600.0,,12300,2,1,1,1,1,7,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410524000030,,1,1,1.0,1,1,Y,6,4,832,832,4,1048,0,0,0,1048,1048,125700,0,0,0,0,0,4500,0,3400,0,,,7800,4,0,0,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891631410525000030,,1,1,1.0,1,1,Y,6,4,728,364,2,544,0,2,604,1148,1148,122200,0,0,0,0,0,4500,0,3400,0,,,5800,3,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891631410526000030,,1,1,1.0,1,1,N,6,4,1218,609,4,1218,0,0,0,1218,1218,135800,0,0,0,0,0,0,0,0,0,,,3700,2,1,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410528000030,,1,1,1.0,1,1,Y,5,4,832,416,3,976,0,1,440,1416,1416,140400,0,0,0,0,0,4500,0,3800,0,,9900.0,9100,2,0,1,1,0,5,1,1,0,0,N,Y,N,N,1,240,1,1
2022,89,891631410529000030,,1,1,1.0,1,1,Y,4,0,0,0,3,1008,0,0,0,1242,1242,121800,0,0,0,0,0,0,0,3200,0,,,6100,1,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631410530000030,,1,1,1.0,1,1,Y,5,1,1040,0,2,556,0,2,520,1076,1076,114900,0,0,0,0,0,4700,0,3100,0,,9900.0,8400,2,0,1,1,0,5,0,0,1,1,N,Y,N,N,1,273,1,1
2022,89,891631420101000030,,1,1,2.0,1,1,Y,9,0,0,0,4,1296,0,0,0,2592,2592,192300,0,0,0,0,0,4500,0,5300,0,1600.0,16200.0,13500,4,0,1,1,1,7,1,1,0,0,N,Y,N,N,3,573,1,1
2022,89,891631420122000030,,1,1,1.0,1,1,N,5,0,0,0,2,574,0,2,574,1147,1147,112300,0,0,0,0,0,0,0,0,0,,,5700,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631420124000030,,6,1,2.0,1,1,N,5,0,0,0,4,690,0,0,0,1170,1170,110300,-5515,0,0,0,0,0,0,0,0,,,7000,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631420124000030,,6,1,2.0,1,1,N,5,0,0,0,4,690,0,0,0,1170,1170,110300,-5515,0,0,0,0,0,0,0,0,,,7000,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,2,2
2022,89,891631420125000030,,1,1,1.0,1,1,N,5,1,912,0,2,456,0,2,456,912,912,102400,0,0,0,0,0,0,0,0,0,,,9300,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631420126000030,,1,1,1.0,1,1,N,5,0,0,0,2,498,0,2,498,1076,1076,107200,0,0,0,0,0,0,0,0,0,,,12300,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631420127000030,,1,1,2.0,1,1,N,6,0,0,0,4,672,0,0,0,1344,1344,114600,0,0,0,0,0,0,0,0,0,1600.0,,14500,3,0,1,1,1,7,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631420128000030,,1,1,1.0,1,1,N,6,0,0,0,3,660,0,0,0,1459,1459,113700,0,0,0,0,0,0,0,0,0,1600.0,,10500,3,0,1,1,1,7,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631420129000030,,1,1,1.0,1,1,N,5,1,1372,0,2,560,0,2,560,1128,1128,118200,0,0,0,0,0,0,0,0,0,,,11900,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631420131000030,,1,1,1.0,1,1,N,6,0,0,0,1,376,0,3,1968,2364,2364,167600,0,0,0,0,0,4500,0,0,0,,,9700,3,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891631420133000030,,1,1,2.0,1,1,Y,17,0,0,0,1,766,0,3,1610,4618,4618,261900,0,0,0,0,0,0,0,8300,0,9600.0,,21100,10,1,1,3,3,17,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631420301000030,,1,1,1.0,1,1,N,5,1,816,0,4,816,0,0,0,816,816,99500,0,0,0,0,0,4500,0,0,0,,,7400,2,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891631420302000030,,1,1,1.0,1,1,Y,5,1,768,0,4,768,0,0,0,792,792,96900,0,0,0,0,0,0,0,3900,0,,,15500,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631420303000030,,1,1,1.0,1,1,N,6,1,1078,0,4,1078,0,0,0,1100,1100,119500,0,0,0,0,0,0,0,0,0,,,10900,3,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631420304000030,,1,1,1.0,1,1,Y,5,0,0,0,4,1120,0,0,0,1120,1120,114900,0,0,0,0,0,0,0,3100,0,1600.0,,6500,2,0,1,1,1,7,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631420305000030,,1,1,2.0,1,1,Y,6,0,0,0,4,892,0,0,0,1334,1334,124400,0,0,0,0,0,0,0,4100,0,2400.0,,4900,3,0,1,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631420306000030,,1,1,1.0,1,1,Y,5,0,0,0,4,1134,0,0,0,1134,1134,114900,0,0,0,0,0,0,0,3100,0,,,6200,2,1,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631420307000030,,1,1,1.0,1,1,Y,5,0,0,0,2,432,0,2,432,884,884,94200,0,0,0,3900,0,0,0,3400,0,,,14600,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631420308000030,,1,1,1.0,1,1,Y,5,0,0,0,4,992,0,1,72,1084,1084,113100,0,0,0,0,0,0,0,3100,0,,,0,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631420309000030,,1,1,2.0,1,1,N,7,0,0,0,4,696,0,0,0,1392,1392,117100,0,0,0,0,0,0,0,0,0,,,14600,3,1,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631420310000030,,1,1,1.0,1,1,N,8,4,1040,1040,4,1096,0,0,0,1096,1096,130900,0,0,0,0,0,0,0,0,0,800.0,,12900,4,1,1,1,0,6,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631420311000030,,1,1,1.0,1,4,Y,7,4,900,500,4,1260,0,1,66,1352,1352,141900,0,0,0,0,0,0,0,3900,0,2400.0,,15100,4,0,1,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631420401000030,,1,1,1.0,1,1,N,7,4,816,816,4,816,0,0,0,816,816,109100,0,0,0,0,0,0,0,0,0,,,13500,4,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631420402000030,,1,1,2.0,1,1,N,6,0,0,0,4,960,0,0,0,1536,1536,132800,0,0,0,0,0,0,0,0,0,,,11800,2,1,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631420403000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,4,816,816,816,75100,0,0,0,0,0,0,0,0,0,,,5800,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631420404000030,,1,1,1.0,1,1,Y,5,0,0,0,1,362,0,3,674,1036,1036,103000,0,0,0,0,0,0,0,2900,0,,,10300,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631420405000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,620,698,698,67200,0,0,0,0,0,0,0,3600,0,,,7600,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631420406000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,3,616,836,836,74700,0,0,0,0,0,0,0,3900,0,,,11100,2,1,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891631420407000030,,1,1,1.0,1,1,N,5,0,0,0,2,450,0,2,450,900,900,96300,0,0,0,0,0,4500,0,0,0,,,2300,2,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891631420408000030,,1,1,1.0,1,1,Y,6,0,0,0,4,1236,0,0,0,1236,1236,121200,0,0,0,0,0,0,0,3200,0,2400.0,,3300,3,0,1,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
